,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1028726,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-12,-31.0,-15.0,-22.0,-50.0,-32.0,13.0
1028727,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-13,-21.0,-8.0,11.0,-39.0,-27.0,8.0
1028728,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-14,-21.0,-6.0,13.0,-37.0,-27.0,8.0
1028729,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-15,-21.0,-1.0,9.0,-36.0,-26.0,8.0
1028730,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-16,-18.0,9.0,25.0,-31.0,-9.0,2.0
1028731,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-17,-35.0,-79.0,42.0,-20.0,-14.0,0.0
1028732,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-18,-10.0,3.0,16.0,-35.0,-25.0,6.0
1028733,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-19,-16.0,-7.0,12.0,-29.0,-26.0,8.0
1028734,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-20,-17.0,-5.0,1.0,-39.0,-26.0,9.0
1028735,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-21,-8.0,1.0,34.0,-27.0,-25.0,6.0
1028736,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-22,-9.0,3.0,40.0,-26.0,-23.0,5.0
1028737,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-23,-5.0,13.0,,-19.0,-4.0,-1.0
1028738,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-24,-24.0,-78.0,48.0,-12.0,-8.0,0.0
1028739,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-25,-2.0,9.0,34.0,-28.0,-23.0,4.0
1028740,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-26,-6.0,-1.0,34.0,-26.0,-20.0,5.0
1028741,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-27,-7.0,0.0,37.0,-28.0,-20.0,5.0
1028742,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-28,-8.0,2.0,27.0,-26.0,-21.0,6.0
1028743,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-29,2.0,27.0,52.0,-19.0,-19.0,3.0
1028744,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-30,-31.0,-74.0,,-11.0,-29.0,3.0
1028745,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-05-31,-3.0,-5.0,71.0,0.0,8.0,-3.0
1028746,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-01,5.0,11.0,48.0,-19.0,-17.0,2.0
1028747,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-02,-2.0,0.0,43.0,-23.0,-18.0,4.0
1028748,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-03,-1.0,4.0,50.0,-20.0,-17.0,3.0
1028749,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-04,-13.0,-1.0,12.0,-30.0,-20.0,7.0
1028750,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-05,-3.0,5.0,39.0,-28.0,-18.0,5.0
1028751,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-06,7.0,9.0,,-8.0,8.0,-2.0
1028752,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-07,3.0,-8.0,76.0,-3.0,16.0,-2.0
1028753,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-08,4.0,8.0,49.0,-20.0,-18.0,4.0
1028754,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-09,7.0,4.0,73.0,-13.0,-17.0,3.0
1028755,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-10,11.0,29.0,60.0,-4.0,-17.0,1.0
1028756,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-11,-18.0,-71.0,125.0,-12.0,-67.0,15.0
1028757,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-12,26.0,37.0,141.0,0.0,-28.0,3.0
1028758,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-13,24.0,24.0,,14.0,9.0,-4.0
1028759,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-14,21.0,8.0,116.0,40.0,20.0,-5.0
1028760,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-15,17.0,21.0,83.0,-2.0,-16.0,2.0
1028761,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-16,20.0,13.0,111.0,-1.0,-15.0,1.0
1028762,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-17,16.0,16.0,105.0,-4.0,-16.0,1.0
1028763,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-18,18.0,17.0,112.0,4.0,-15.0,1.0
1028764,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-19,23.0,23.0,137.0,17.0,-16.0,0.0
1028765,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-20,35.0,37.0,,53.0,9.0,-5.0
1028766,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-21,49.0,40.0,200.0,52.0,18.0,-3.0
1028767,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-22,15.0,-3.0,268.0,16.0,-63.0,6.0
1028768,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-23,34.0,33.0,222.0,18.0,-18.0,0.0
1028769,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-24,33.0,34.0,223.0,21.0,-17.0,0.0
1028770,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-25,37.0,35.0,248.0,25.0,-18.0,1.0
1028771,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-26,38.0,33.0,255.0,18.0,-18.0,0.0
1028772,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-27,38.0,37.0,,57.0,9.0,-6.0
1028773,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-28,45.0,33.0,272.0,72.0,24.0,-7.0
1028774,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-29,35.0,34.0,241.0,14.0,-16.0,-1.0
1028775,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-06-30,34.0,27.0,258.0,20.0,-16.0,0.0
1028776,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-01,30.0,31.0,238.0,14.0,-16.0,-1.0
1028777,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-02,33.0,30.0,234.0,13.0,-16.0,0.0
1028778,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-03,37.0,34.0,219.0,17.0,-15.0,1.0
1028779,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-04,42.0,38.0,,55.0,11.0,-3.0
1028780,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-05,65.0,46.0,293.0,70.0,28.0,-8.0
1028781,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-06,52.0,41.0,315.0,32.0,-18.0,-1.0
1028782,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-07,59.0,49.0,332.0,32.0,-18.0,1.0
1028783,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-08,46.0,33.0,304.0,30.0,-16.0,-1.0
1028784,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-09,48.0,36.0,313.0,24.0,-18.0,0.0
1028785,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-10,50.0,41.0,314.0,35.0,-16.0,-1.0
1028786,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-11,45.0,47.0,,79.0,11.0,-3.0
1028787,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-12,77.0,62.0,314.0,105.0,30.0,-5.0
1028788,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-13,63.0,47.0,347.0,43.0,-18.0,0.0
1028789,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-14,61.0,40.0,380.0,42.0,-18.0,0.0
1028790,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-15,57.0,41.0,360.0,38.0,-17.0,0.0
1028791,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-16,57.0,42.0,328.0,42.0,-18.0,1.0
1028792,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-17,61.0,50.0,324.0,45.0,-18.0,2.0
1028793,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-18,64.0,51.0,,96.0,13.0,-3.0
1028794,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-19,90.0,56.0,374.0,113.0,30.0,-7.0
1028795,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-20,77.0,54.0,442.0,60.0,-21.0,-1.0
1028796,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-21,74.0,45.0,495.0,49.0,-22.0,-1.0
1028797,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-22,62.0,47.0,391.0,36.0,-20.0,1.0
1028798,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-23,67.0,47.0,398.0,45.0,-20.0,1.0
1028799,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-24,54.0,48.0,336.0,40.0,-19.0,3.0
1028800,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-25,73.0,60.0,,109.0,14.0,-3.0
1028801,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-26,92.0,59.0,422.0,121.0,35.0,-7.0
1028802,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-27,83.0,61.0,501.0,58.0,-24.0,-1.0
1028803,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-28,78.0,52.0,539.0,52.0,-23.0,-1.0
1028804,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-29,69.0,53.0,481.0,41.0,-23.0,-1.0
1028805,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-30,67.0,51.0,453.0,51.0,-24.0,0.0
1028806,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-07-31,63.0,53.0,,57.0,-24.0,1.0
1028807,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-01,69.0,59.0,,139.0,12.0,-6.0
1028808,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-02,106.0,82.0,460.0,156.0,32.0,-7.0
1028809,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-03,72.0,71.0,379.0,62.0,-32.0,4.0
1028810,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-04,82.0,78.0,441.0,59.0,-31.0,3.0
1028811,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-05,71.0,57.0,535.0,71.0,-58.0,11.0
1028812,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-06,88.0,66.0,500.0,67.0,-31.0,2.0
1028813,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-07,76.0,58.0,,67.0,-30.0,1.0
1028814,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-08,82.0,68.0,,145.0,13.0,-6.0
1028815,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-09,109.0,81.0,505.0,165.0,36.0,-9.0
1028816,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-10,97.0,77.0,,81.0,-29.0,-1.0
1028817,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-11,92.0,71.0,608.0,70.0,-29.0,1.0
1028818,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-12,83.0,64.0,524.0,56.0,-28.0,1.0
1028819,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-13,81.0,58.0,526.0,66.0,-29.0,0.0
1028820,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-14,71.0,64.0,,70.0,-28.0,2.0
1028821,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-15,64.0,46.0,,143.0,-4.0,-3.0
1028822,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-16,94.0,66.0,,156.0,39.0,-9.0
1028823,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-17,,,,,-23.0,0.0
1028824,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-18,,,,,-23.0,3.0
1028825,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-19,,,,,-20.0,1.0
1028826,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-20,,,,,-21.0,0.0
1028827,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-21,,,,,-21.0,1.0
1028828,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-22,,,,,18.0,-6.0
1028829,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-23,,,,,47.0,-7.0
1028830,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-24,,,,,-16.0,1.0
1028831,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-25,,,,,-16.0,1.0
1028832,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-26,,,,,-15.0,1.0
1028833,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-27,,,,,-15.0,0.0
1028834,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-28,,,,,-14.0,0.0
1028835,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-29,,,,,18.0,-4.0
1028836,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-30,,,,,34.0,-2.0
1028837,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-08-31,,,,,-16.0,4.0
1028838,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-01,,,,,-14.0,2.0
1028839,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-02,,,,,-14.0,1.0
1028840,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-03,,,,,-15.0,1.0
1028841,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-04,,,,,-13.0,0.0
1028842,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-05,,,,,14.0,-5.0
1028843,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-06,,,,,39.0,-8.0
1028844,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-07,,,,,-14.0,0.0
1028845,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-08,,,,,-14.0,0.0
1028846,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-09,,,,,-13.0,-1.0
1028847,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-10,,,,,-14.0,-1.0
1028848,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-11,,,,,-12.0,-4.0
1028849,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-12,,,,,12.0,-7.0
1028850,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-13,,,,,32.0,-9.0
1028851,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-14,,,,,-10.0,-3.0
1028852,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-15,,,,,-9.0,-3.0
1028853,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-16,,,,,-10.0,-2.0
1028854,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-17,,,,,-11.0,-1.0
1028855,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-18,,,,,-11.0,-1.0
1028856,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-19,,,,,9.0,-4.0
1028857,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-20,,,,,27.0,-7.0
1028858,HR,Croatia,Primorje-Gorski Kotar County,,,HR-08,,2020-09-21,,,,,-11.0,-1.0
1028859,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-15,11.0,4.0,16.0,12.0,1.0,
1028860,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-16,15.0,7.0,64.0,,4.0,
1028861,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-17,7.0,3.0,32.0,8.0,0.0,0.0
1028862,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-18,6.0,4.0,34.0,6.0,1.0,0.0
1028863,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-19,4.0,3.0,23.0,9.0,2.0,0.0
1028864,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-20,3.0,5.0,22.0,14.0,0.0,1.0
1028865,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-21,6.0,8.0,25.0,19.0,-1.0,-1.0
1028866,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-22,14.0,9.0,24.0,24.0,-1.0,
1028867,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-23,13.0,15.0,58.0,,1.0,
1028868,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-24,4.0,8.0,32.0,7.0,1.0,-1.0
1028869,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-25,9.0,12.0,30.0,10.0,-2.0,0.0
1028870,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-26,-5.0,2.0,6.0,-1.0,-1.0,3.0
1028871,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-27,0.0,5.0,13.0,-3.0,0.0,1.0
1028872,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-28,2.0,5.0,4.0,-5.0,1.0,1.0
1028873,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-02-29,6.0,6.0,14.0,-2.0,4.0,
1028874,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-01,-5.0,-3.0,-24.0,-9.0,-7.0,
1028875,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-02,0.0,9.0,12.0,-4.0,1.0,1.0
1028876,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-03,0.0,4.0,26.0,-6.0,1.0,1.0
1028877,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-04,4.0,5.0,17.0,1.0,1.0,0.0
1028878,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-05,4.0,9.0,36.0,6.0,1.0,0.0
1028879,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-06,4.0,7.0,-5.0,-14.0,0.0,2.0
1028880,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-07,15.0,8.0,16.0,2.0,4.0,
1028881,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-08,23.0,15.0,19.0,,0.0,
1028882,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-09,3.0,8.0,27.0,4.0,2.0,0.0
1028883,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-10,2.0,11.0,30.0,-4.0,0.0,0.0
1028884,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-11,4.0,12.0,33.0,9.0,1.0,-1.0
1028885,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-12,3.0,21.0,36.0,-4.0,0.0,0.0
1028886,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-13,2.0,32.0,17.0,-1.0,2.0,0.0
1028887,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-14,-2.0,26.0,12.0,-4.0,-1.0,
1028888,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-15,-5.0,22.0,37.0,-12.0,-5.0,
1028889,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-16,-11.0,23.0,37.0,-25.0,-23.0,6.0
1028890,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-17,-22.0,8.0,38.0,-32.0,-28.0,8.0
1028891,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-18,-22.0,14.0,38.0,-39.0,-30.0,8.0
1028892,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-19,-57.0,-6.0,25.0,-49.0,-41.0,13.0
1028893,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-20,-61.0,-15.0,22.0,-56.0,-46.0,15.0
1028894,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-21,-68.0,-18.0,5.0,-45.0,-39.0,
1028895,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-22,-79.0,-41.0,-40.0,-72.0,-49.0,
1028896,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-23,-76.0,-35.0,-42.0,-72.0,-60.0,
1028897,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-24,-79.0,-48.0,-43.0,-79.0,-64.0,
1028898,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-25,-79.0,-46.0,-47.0,-76.0,-64.0,
1028899,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-26,-78.0,-47.0,-46.0,-76.0,-64.0,
1028900,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-27,-77.0,-45.0,-34.0,-77.0,-63.0,
1028901,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-28,-75.0,-45.0,-26.0,-71.0,-50.0,
1028902,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-29,-78.0,-47.0,-12.0,-67.0,-48.0,
1028903,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-30,-73.0,-42.0,-23.0,-69.0,-60.0,
1028904,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-03-31,-76.0,-44.0,-34.0,-72.0,-62.0,
1028905,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-01,-71.0,-37.0,-23.0,-70.0,-60.0,
1028906,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-02,-69.0,-36.0,-6.0,-65.0,-59.0,
1028907,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-03,-68.0,-32.0,-18.0,-72.0,-59.0,
1028908,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-04,-71.0,-33.0,-28.0,-61.0,-45.0,
1028909,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-05,-73.0,-37.0,-9.0,-63.0,-45.0,
1028910,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-06,-63.0,-29.0,2.0,-62.0,-56.0,
1028911,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-07,-64.0,-30.0,2.0,-62.0,-57.0,
1028912,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-08,-62.0,-25.0,-5.0,-61.0,-55.0,
1028913,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-09,-61.0,-12.0,-13.0,-57.0,-56.0,
1028914,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-10,-63.0,-14.0,-17.0,-67.0,-58.0,
1028915,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-11,-65.0,-15.0,-14.0,-59.0,-47.0,
1028916,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-12,-82.0,-81.0,-19.0,-77.0,-54.0,
1028917,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-13,-83.0,-74.0,-15.0,-82.0,-82.0,
1028918,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-14,-72.0,-36.0,-41.0,-67.0,-59.0,
1028919,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-15,-64.0,-23.0,-14.0,-60.0,-54.0,
1028920,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-16,-60.0,-25.0,6.0,-61.0,-53.0,
1028921,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-17,-59.0,-19.0,3.0,-60.0,-51.0,
1028922,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-18,-61.0,-23.0,7.0,-47.0,-37.0,
1028923,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-19,-62.0,-25.0,34.0,-52.0,-39.0,
1028924,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-20,-58.0,-27.0,-6.0,-61.0,-49.0,16.0
1028925,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-21,-62.0,-28.0,-30.0,-68.0,-52.0,
1028926,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-22,-57.0,-24.0,11.0,-55.0,-48.0,15.0
1028927,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-23,-57.0,-24.0,15.0,-59.0,-49.0,14.0
1028928,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-24,-54.0,-20.0,2.0,-58.0,-48.0,15.0
1028929,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-25,-53.0,-17.0,11.0,-45.0,-31.0,
1028930,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-26,-58.0,-20.0,39.0,-49.0,-31.0,
1028931,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-27,-47.0,-12.0,23.0,-49.0,-43.0,13.0
1028932,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-28,-50.0,-13.0,11.0,-50.0,-43.0,11.0
1028933,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-29,-48.0,-11.0,15.0,-49.0,-42.0,14.0
1028934,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-04-30,-40.0,12.0,19.0,-39.0,-42.0,11.0
1028935,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-05-01,-77.0,-80.0,9.0,-73.0,-76.0,
1028936,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-05-02,-46.0,10.0,-7.0,-36.0,-33.0,
1028937,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-05-03,-65.0,-70.0,24.0,-47.0,-35.0,
1028938,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-05-04,-38.0,4.0,22.0,-38.0,-36.0,11.0
1028939,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-05-05,-46.0,-5.0,16.0,-41.0,-36.0,11.0
1028940,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-05-06,-44.0,-2.0,4.0,-44.0,-37.0,12.0
1028941,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-05-07,-40.0,2.0,19.0,-39.0,-35.0,11.0
1028942,HR,Croatia,Šibenik-Knin County,,,HR-15,,2020-05-08,-37.0,6.0,17.0,-37.0,-33.0,10.0
